"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
9.43930221630527e-214,1.71200476243277,0.586,0.176,3.06163767385861e-209,"SPRY1"
1.27855101600438e-213,-4.87001704070395,0.028,0.379,4.14698022041022e-209,"LCP1"
2.80135018329245e-213,2.57378154912305,0.426,0.072,9.08617931950907e-209,"HIC1"
4.84786187991527e-213,3.33242465241029,0.368,0.045,1.57240400075052e-208,"PTK7"
1.15424658192232e-212,1.97037330464413,0.484,0.11,3.74379878846505e-208,"SMAD3"
4.880430292804e-212,1.36064974890005,0.849,0.477,1.58296756547098e-207,"NUCKS1"
6.08595721981007e-211,3.06031777818335,0.342,0.031,1.9739802242454e-206,"EDIL3"
1.65377363152204e-210,-4.85069522391247,0.075,0.43,5.36401477384175e-206,"TYROBP"
1.17862323861475e-209,3.84695984173004,0.297,0.012,3.82286447444695e-205,"SIX1"
1.68816758142036e-209,-4.26319370226863,0.055,0.413,5.47557155033693e-205,"HLA-DQB1"
8.67649258313563e-209,1.86532552818237,0.523,0.136,2.81422036934004e-204,"DPYSL3"
8.839424873001e-209,2.22233038731384,0.465,0.104,2.86706745755787e-204,"ZNF667-AS1"
1.15990124260603e-208,1.06468865899382,0.943,0.733,3.76213968039267e-204,"TIMP1"
3.77126205178926e-208,1.59758954870851,0.63,0.225,1.22320884649785e-203,"RCN1"
1.53675492932924e-207,-4.25131001026602,0.297,0.605,4.98446461327939e-203,"HLA-DRA"
1.97432009085978e-207,1.74123842115948,0.556,0.158,6.40370721470369e-203,"C1orf21"
4.83827377934778e-207,2.47031455625153,0.413,0.073,1.56929410033145e-202,"LARP6"
6.85185810448734e-207,3.64277142113646,0.332,0.029,2.22240017619047e-202,"NFATC4"
1.44606306647897e-206,2.9862016015363,0.357,0.04,4.69030555612454e-202,"ROBO1"
2.78585789528207e-206,1.71398998849128,0.615,0.215,9.03593008334738e-202,"IGFBP2"
3.74977942402233e-206,3.14230543866973,0.317,0.021,1.21624095618164e-201,"SOBP"
3.94206902360541e-206,3.89498594397349,0.327,0.027,1.27861008780641e-201,"RNF212"
2.72428942005333e-205,2.14429204015513,0.501,0.13,8.83623273394298e-201,"RNF24"
3.55147614947853e-204,3.04853276106631,0.407,0.074,1.15192128908336e-199,"CYTL1"
6.71617621917231e-204,1.67709775823601,0.704,0.317,2.17839175668854e-199,"SERPING1"
3.29597808902308e-203,1.22726085375051,0.646,0.228,1.06905049317464e-198,"MXRA7"
3.83975026671698e-203,4.26312739997982,0.29,0.012,1.24542299900965e-198,"FMO1"
6.3790214526201e-203,-4.87179014092833,0.055,0.398,2.06903560815733e-198,"FCER1G"
6.69346368779722e-203,3.41294519472832,0.325,0.027,2.17102494713703e-198,"SCARA3"
8.65665549835594e-203,2.36323095616631,0.412,0.073,2.80778621089175e-198,"LEPREL4"
9.21437046498902e-203,1.70652276564114,0.566,0.174,2.98868106031919e-198,"MAGED1"
6.63903443982168e-202,2.67799528463801,0.461,0.108,2.15337082055616e-197,"COL14A1"
8.92412022264092e-202,2.7486638545419,0.379,0.056,2.89453839421358e-197,"THSD4"
1.4564667726639e-201,1.46941543271748,0.595,0.179,4.72404997713536e-197,"LTBP4"
4.99300927110791e-201,2.12341137232036,0.514,0.133,1.61948255708385e-196,"ABCA8"
1.67115709258693e-200,3.12372412734751,0.357,0.046,5.42039802980571e-196,"AL132709.5"
2.39712231252444e-200,2.13738436279591,0.48,0.12,7.77506622067303e-196,"TUSC3"
9.69308408245286e-200,1.30897389435221,0.643,0.213,3.14395182214358e-195,"LAMC1"
1.79047249800338e-198,2.96900660837407,0.351,0.044,5.80739754727396e-194,"FAP"
3.97185614507618e-197,2.66279616903502,0.437,0.096,1.28827154065546e-192,"PEG10"
1.11275028267376e-196,2.74186936425163,0.41,0.079,3.60920554185235e-192,"FARP1"
2.19569634247175e-196,2.21857219591639,0.454,0.104,7.12174108680711e-192,"FKBP14"
2.53275991572658e-196,3.09861771528447,0.385,0.065,8.21500678665916e-192,"IL11RA"
3.68805689235392e-196,2.16317311679898,0.475,0.122,1.19622125303499e-191,"ETV1"
5.0098719047506e-196,2.10149250530015,0.463,0.113,1.62495195230586e-191,"CKAP4"
8.56864184268588e-196,1.98165971298786,0.476,0.119,2.77923898167517e-191,"NREP"
9.82351422916902e-196,1.23288934777891,0.747,0.379,3.18625684023097e-191,"HDLBP"
7.21650714772023e-194,2.71661260959469,0.374,0.059,2.34067409336306e-189,"RNF144A"
1.98588169811061e-193,2.90228888232292,0.328,0.032,6.44120728782177e-189,"C1QTNF4"
8.66140915149365e-193,2.14274268660526,0.453,0.104,2.80932805828697e-188,"SDC2"
1.29905289961463e-192,2.43536383441616,0.354,0.045,4.21347807990006e-188,"FLRT2"
7.81309948809446e-192,-5.39576803648685,0.064,0.401,2.53417881896344e-187,"LYZ"
7.13599287821484e-191,-4.01169308452438,0.077,0.413,2.31455929004898e-186,"GPSM3"
1.05054821538419e-190,2.57071304269283,0.386,0.067,3.40745313659863e-186,"CYP1B1"
1.46036046897318e-190,3.62934164090876,0.289,0.017,4.73667918111451e-186,"GFPT2"
7.55675713941351e-190,1.54333926712886,0.551,0.167,2.45103417816877e-185,"FERMT2"
1.97571404290557e-189,3.33512737185683,0.327,0.036,6.40822849816423e-185,"TGFB2"
1.88442339300176e-188,3.91491241184706,0.336,0.043,6.11212727520122e-184,"SCXA"
1.98181056606011e-188,1.3104509115084,0.542,0.154,6.42800257101598e-184,"SOD3"
4.37071239889682e-188,4.20627229423279,0.287,0.018,1.41764056658218e-183,"ANGPTL1"
4.62921486784251e-188,1.20681626864311,0.513,0.139,1.50148584238472e-183,"PLEKHA4"
1.01738428281844e-187,4.57198774892422,0.262,0.008,3.29988592132162e-183,"BMP5"
2.44350290307029e-187,1.29716839560672,0.904,0.655,7.92550166610849e-183,"SON"
3.33524102927383e-187,-4.8885283565181,0.036,0.355,1.08178542784497e-182,"MS4A6A"
5.35356895447655e-187,1.23515582165799,0.724,0.343,1.73643009038447e-182,"SEC31A"
9.28441849738404e-187,-4.1339638356017,0.278,0.571,3.01140113962651e-182,"HLA-DPB1"
1.09843599596621e-186,-4.70013895393248,0.054,0.379,3.56277715291641e-182,"AIF1"
2.77629741454002e-186,2.99645863247118,0.409,0.086,9.00492066406055e-182,"LINC00478"
5.48282198508235e-186,2.19603205955405,0.437,0.101,1.77835331086146e-181,"LIFR"
9.64119113355786e-186,1.02692633701438,0.846,0.502,3.12712034416949e-181,"EID1"
1.67489701783068e-185,1.09810899976217,0.742,0.324,5.4325284773338e-181,"EPB41L2"
3.78591822361194e-185,3.21363880431869,0.308,0.029,1.22796257582853e-180,"FBN2"
4.59625244038465e-185,4.95757412812469,0.272,0.014,1.49079447903876e-180,"KAZALD1"
8.50081471645405e-184,3.32801129838175,0.345,0.05,2.75723925328187e-179,"MEIS2"
4.39476495823238e-182,1.46724670635423,0.607,0.235,1.42544201420267e-177,"TMED3"
9.24590565700662e-182,-3.91171534278803,0.108,0.439,2.9989094998501e-177,"CXCR4"
1.19829946831418e-181,3.34881661597514,0.33,0.042,3.88668432547705e-177,"GGT5"
4.61277466094269e-181,2.39785652942529,0.422,0.092,1.49615346127676e-176,"BNC2"
5.84846510165843e-180,2.14871826355863,0.427,0.099,1.89694965572291e-175,"FKBP7"
1.04632544748612e-179,1.27411911194005,0.686,0.281,3.39375658892122e-175,"TSC22D1"
1.16786510490183e-179,3.44122281369396,0.298,0.027,3.78797046774908e-175,"ECM2"
1.2313847866856e-179,0.656789736702246,0.697,0.245,3.99399655561473e-175,"DLC1"
1.79257318659885e-179,-1.2615184074538,0.876,0.895,5.81421113073337e-175,"FAU"
2.59522589181783e-179,1.95663187613133,0.408,0.082,8.41761518011112e-175,"PYCR1"
5.12720129080849e-179,1.6889884208772,0.518,0.159,1.66300773867373e-174,"MPZL1"
8.49717416427868e-179,3.14826604114037,0.303,0.03,2.75605844018379e-174,"CCDC8"
9.16627086658996e-179,1.29054175032429,0.764,0.377,2.97307995557845e-174,"GTF2I"
1.74546580165158e-178,2.08589834101947,0.499,0.149,5.66141832765691e-174,"SPRY2"
1.95945319302091e-178,-3.89982158074589,0.05,0.366,6.35548643156333e-174,"HCLS1"
1.58220257277393e-177,2.66915337902332,0.359,0.061,5.13187404479223e-173,"CACNA2D1"
2.77361305804754e-177,2.38246459210913,0.381,0.072,8.9962139537772e-173,"KIAA1217"
4.78723685902216e-177,-4.23109783163434,0.082,0.4,1.55274027522384e-172,"HLA-DMA"
5.62931341560643e-177,3.75663318437317,0.289,0.025,1.82586780635195e-172,"SPOCK1"
9.80914159026258e-177,-4.26751175281583,0.067,0.388,3.18159507480167e-172,"HLA-DQA1"
1.49556631978152e-176,4.45326779559989,0.266,0.015,4.85086935821137e-172,"STEAP2"
4.06278386401092e-176,1.03019026751572,0.903,0.744,1.31776394629194e-171,"PPIB"
4.55275291652336e-176,3.92693024753657,0.285,0.024,1.47668540847435e-171,"CRABP1"
5.52507581692439e-176,2.38878622320509,0.358,0.058,1.79205834121942e-171,"PDZRN3"
8.78537520106487e-176,3.03426976495883,0.281,0.021,2.84953644646539e-171,"DCLK1"
1.25615559403973e-175,1.20226411921277,0.776,0.409,4.07434066926785e-171,"LINC00657"
1.76255356586315e-175,2.81411825300401,0.338,0.05,5.71684249087713e-171,"ADAM12"
6.98919122955191e-175,2.1178680915735,0.422,0.097,2.26694417530516e-170,"TENC1"
1.02060715281823e-174,1.41067121590505,0.513,0.15,3.31033930016592e-170,"YAP1"
1.08681957743453e-174,1.19646959410335,0.742,0.342,3.52509929940889e-170,"MAGED2"
1.99573630271701e-174,2.45193771758844,0.299,0.03,6.47317069786264e-170,"SNHG18"
2.05694594332283e-174,2.23027377762984,0.464,0.133,6.67170416716759e-170,"CPED1"
1.53627628200358e-173,1.67231717506645,0.527,0.171,4.9829121206786e-169,"TRIP6"
2.7996102734688e-173,1.92410076697705,0.414,0.09,9.08053592199605e-169,"KCNE4"
3.40247617555438e-173,1.99999354106261,0.437,0.113,1.10359314754106e-168,"FHL1"
5.42399579437254e-173,1.23988310970709,0.651,0.269,1.75927303590473e-168,"LTBP3"
6.08582650073505e-173,2.85517229469826,0.308,0.034,1.97393782551341e-168,"SGCD"
1.16966907021108e-172,0.577066363260515,0.769,0.314,3.79382162922963e-168,"EMP1"
2.1337226813298e-172,3.02567431990532,0.325,0.046,6.92072951689321e-168,"TPTEP1"
6.71059757982614e-171,1.55066966258371,0.538,0.181,2.17658232501661e-166,"VCL"
5.53013005572356e-170,0.952955852557312,0.914,0.718,1.79369768357394e-165,"CD81"
6.8117340593843e-170,-4.72999771375453,0.025,0.317,2.2093859421613e-165,"IL10RA"
1.33356339223856e-169,2.0008550576615,0.441,0.118,4.32541286272576e-165,"LEPRE1"
2.10740119319745e-169,1.81296367620083,0.408,0.09,6.83535577013594e-165,"FZD1"
2.52031983478638e-169,2.39228079056954,0.519,0.174,8.17465738412962e-165,"CLU"
2.75857069864382e-169,3.26051749037459,0.292,0.031,8.94742406105124e-165,"DENND2A"
4.49671521231419e-169,1.96384432409588,0.445,0.117,1.45850957911411e-164,"TPST1"
5.96215034393132e-169,0.957061919635599,0.798,0.436,1.93382346405412e-164,"PLD3"
2.14918074681798e-168,3.35081150005018,0.297,0.033,6.97086775230413e-164,"PDGFRL"
3.81468757118197e-168,1.10947308420203,0.587,0.2,1.23729391371287e-163,"FAM20C"
4.67455580777884e-168,1.11334444412903,0.819,0.465,1.51619217625307e-163,"CHD9"
