"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TUBB6",3.35492706235792e-08,0.407620234810443,0.448,0.226,0.00108817059267579
"GNG7",3.3728718787177e-08,0.427270843307644,0.394,0.198,0.00109399099386209
"VWA9",3.42571391235288e-08,0.733100486141268,0.256,0.105,0.00111113030747166
"TP53BP2",3.43844121877157e-08,0.470749201296991,0.379,0.181,0.00111525840930856
"CACNA2D1",3.49367357558594e-08,1.09374551795693,0.365,0.186,0.0011331730242413
"SLC2A1",3.49677907995032e-08,0.501037463020658,0.35,0.166,0.00113418029458189
"GRSF1",3.52355863135595e-08,0.240750216422286,0.458,0.228,0.0011428662420803
"TRIQK",3.52745694542319e-08,0.47236892756209,0.409,0.201,0.00114413066024801
"SVEP1",3.53838669436057e-08,0.541476389738688,0.35,0.167,0.00114767572431585
"FANCL",3.5480633425233e-08,0.66127615075761,0.365,0.178,0.00115081434514743
"PCNXL2",3.61912699369503e-08,0.381715103867744,0.35,0.166,0.00117386384040498
"HERC1",3.62722814252157e-08,0.497966745822589,0.67,0.438,0.00117649144802687
"STXBP4",3.63252729598151e-08,0.640938894096081,0.3,0.134,0.0011782102284516
"APPBP2",3.66651868823112e-08,0.315982178427812,0.517,0.268,0.00118923533652776
"ANKRD6",3.67547327641019e-08,0.917865654877299,0.266,0.117,0.00119213975720364
"LRRC40",3.76318961702289e-08,0.333162256261802,0.261,0.106,0.00122059055228138
"SNX13",3.78314898517604e-08,0.416333533060677,0.596,0.349,0.00122706437334185
"GSE1",3.79424492406016e-08,0.337223208139756,0.369,0.173,0.00123066334111891
"IVD",3.79947681430509e-08,0.176940606369679,0.345,0.163,0.00123236030471986
"HDGFRP2",3.82520915940909e-08,0.477110614287609,0.429,0.21,0.00124070659085434
"WDR70",3.84420089388951e-08,0.392535315878593,0.532,0.297,0.00124686655993306
"STXBP5",3.86200475883797e-08,0.78085892704945,0.384,0.199,0.0012526412435291
"EHMT2",3.8720299125569e-08,0.568619172098295,0.32,0.145,0.00125589290213783
"KPNA1",3.88177610324563e-08,0.234238663121336,0.448,0.224,0.00125905407908772
"LSMD1",3.9154813320216e-08,0.39945907136091,0.66,0.398,0.00126998637004121
"SAE1",3.94378903620768e-08,0.358829063394399,0.409,0.203,0.00127916797389396
"CMSS1",4.00647576807388e-08,0.38840098758358,0.562,0.317,0.00129950041537476
"RUNX1T1",4.0811642157097e-08,0.610572531298885,0.488,0.266,0.00132372561336544
"AK1",4.10266143654773e-08,0.846281785818606,0.276,0.118,0.00133069823694426
"MTURN",4.11751519761705e-08,0.609753105544196,0.266,0.111,0.00133551605434709
"RPS6KA3",4.12090393593167e-08,0.50586148979124,0.527,0.305,0.00133661519161944
"SGCD",4.18757364554091e-08,0.681399447929398,0.33,0.155,0.0013582395119312
"SLC39A7",4.19457756494186e-08,0.223492595526215,0.547,0.296,0.00136051123318889
"CHMP3",4.20234808479217e-08,0.296578009259269,0.522,0.277,0.00136303160130234
"PPP3CC",4.21145884892261e-08,0.498311652701032,0.32,0.142,0.00136598667764805
"PKIG",4.26805906337464e-08,0.267145561441503,0.493,0.267,0.00138434495720556
"MLLT10",4.316478764322e-08,0.764446467854537,0.438,0.239,0.00140004988720784
"RALGAPA2",4.35424922626416e-08,0.562500397302353,0.325,0.152,0.00141230073653878
"ADAMTS1",4.36599029430505e-08,0.253881284948107,0.355,0.165,0.00141610895195784
"IMP4",4.50854049272801e-08,0.560252455419415,0.448,0.228,0.00146234510881633
"TBC1D20",4.51881762073794e-08,0.306995793921515,0.409,0.196,0.00146567849528635
"FAM168A",4.56401201359913e-08,0.365435784024315,0.384,0.189,0.00148033729661088
"IPO9",4.61174455805118e-08,0.432921173120317,0.433,0.221,0.0014958193474039
"FHIT",4.62620658256363e-08,0.86918118861447,0.384,0.2,0.00150051010505451
"STAM",4.64827253771556e-08,0.525001084119605,0.394,0.195,0.00150766719760804
"NABP2",4.64975222938547e-08,0.162814015634178,0.291,0.123,0.00150814713560118
"ATXN1",4.66757704790136e-08,0.638414512767469,0.562,0.339,0.00151392861548681
"GOT1",4.71018105960055e-08,0.499815224365262,0.3,0.133,0.00152774722668144
"SEC31A",4.74615935849283e-08,0.315384158016757,0.808,0.524,0.00153941678792715
"GLI2",4.74690951254436e-08,0.667700004145329,0.281,0.124,0.00153966010039376
"VPS8",4.75255781886788e-08,0.42569945634698,0.433,0.222,0.0015414921285498
"EIF3B",4.80323937782397e-08,0.289963931064423,0.67,0.4,0.0015579306921972
"GARS",4.80484155447745e-08,0.414430696767019,0.473,0.245,0.00155845035819476
"SETBP1",4.81982945065718e-08,0.566910717280149,0.433,0.228,0.00156331168232066
"TRIM26",4.82062547828942e-08,0.754301661728537,0.296,0.131,0.00156356987388317
"GTDC1",4.8457487187617e-08,0.607810028747453,0.424,0.224,0.00157171859693036
"RNF121",4.8599440056484e-08,0.52914335733024,0.276,0.118,0.00157632283823206
"GNL1",4.90261878977802e-08,0.401837069274999,0.512,0.278,0.0015901644044645
"RFX3",4.91945130697356e-08,0.596187709507027,0.419,0.215,0.00159562403141688
"CAV2",4.96224621713844e-08,0.541457187124388,0.399,0.205,0.00160950456052885
"SLC25A12",5.03832338368757e-08,0.406926976516467,0.369,0.18,0.00163418018949906
"MEOX2",5.05626329679675e-08,0.453417117031668,0.571,0.331,0.00163999900031603
"LAMC1",5.0965891901203e-08,0.288276854666233,0.68,0.401,0.00165307870381552
"URI1",5.10217074430728e-08,0.211585267419095,0.665,0.375,0.00165488908091606
"NUDT5",5.13679703479082e-08,0.103326818361358,0.463,0.235,0.0016661201182344
"NDUFAF2",5.15241030183908e-08,0.438171256066043,0.522,0.286,0.00167118428140151
"SCAP",5.20260111374283e-08,0.19753703422931,0.315,0.143,0.00168746367124249
"NAA15",5.26653379137794e-08,0.564420986318943,0.404,0.205,0.00170820023523344
"WLS",5.26963810069164e-08,0.436100243975719,0.567,0.324,0.00170920711795933
"QSOX1",5.27606873517758e-08,0.286264543060983,0.448,0.223,0.00171129289425485
"NINL",5.34652382558824e-08,0.61929462099597,0.266,0.116,0.00173414500282954
"ECD",5.36749987280082e-08,0.426554058046457,0.369,0.176,0.00174094858374294
"TCTN3",5.4375583929923e-08,0.345991200966094,0.419,0.204,0.00176367206476705
"PSME4",5.4440519357019e-08,0.55488011180825,0.458,0.244,0.00176577824534491
"PACS2",5.47379171519816e-08,0.181776968300901,0.365,0.174,0.00177542434282452
"HIF3A",5.58583826729081e-08,0.80566946477194,0.33,0.159,0.00181176664199577
"HDAC8",5.62174426651214e-08,0.586215636654344,0.429,0.229,0.00182341275284321
"ALDH18A1",5.73695505493592e-08,0.198189419005707,0.33,0.15,0.00186078137206846
"RP11-436H11.1",5.73706921573681e-08,0.572045332984487,0.374,0.189,0.00186081840012423
"RP11-488C13.1",5.75998569374672e-08,0.782254187787344,0.251,0.103,0.00186825135976675
"RPS6KA2",5.76914500736597e-08,0.290887179415254,0.296,0.131,0.00187122218313915
"ZNF460",5.77694158283689e-08,0.41926730559565,0.256,0.105,0.00187375100239314
"CEP85L",5.77866625930786e-08,0.590248334896089,0.522,0.299,0.00187431040120651
"SYNE1",5.78343329216506e-08,0.482178236754846,0.65,0.405,0.00187585658831374
"FAM63B",5.83007497639034e-08,0.571281522272006,0.493,0.268,0.00189098481859221
"TAX1BP1",5.84801231114233e-08,0.544795247580073,0.675,0.441,0.00189680279311902
"MAPRE2",5.85625457420643e-08,0.354106812712976,0.507,0.282,0.00189947617114385
"CTNNBIP1",5.91587228581169e-08,0.519032288246607,0.404,0.202,0.00191881317590302
"STAT3",5.96888618781668e-08,0.394930425040355,0.828,0.611,0.00193600823501834
"POLH",5.97432264901516e-08,0.770923327311397,0.266,0.114,0.00193777155120807
"EPG5",5.97494677734122e-08,0.565650116855733,0.276,0.12,0.00193797398723062
"CYB5R3",6.0140186842191e-08,0.429692267385612,0.586,0.35,0.00195064696022647
"EPN1",6.06700782672401e-08,0.246519630877134,0.512,0.276,0.00196783398859793
"CNOT10",6.08846848974518e-08,0.680685796040936,0.34,0.163,0.00197479475464885
"PPP3CA",6.10926409091384e-08,0.378011700166613,0.645,0.388,0.0019815398078879
"JAM3",6.13792345416677e-08,0.30153618559269,0.498,0.261,0.00199083547235899
"EXOC1",6.15962753177852e-08,0.176318917804804,0.498,0.262,0.00199787518993236
"NRBP1",6.17712522407292e-08,0.316043530983381,0.704,0.423,0.00200355056642805
"DOCK6",6.20547298465009e-08,0.421502491574581,0.325,0.152,0.00201274516257126
"AAR2",6.24586409070498e-08,0.506419273705301,0.251,0.103,0.00202584601782016
"ZFYVE9",6.24900829726874e-08,0.525237269469414,0.345,0.162,0.00202686584121912
"TAF8",6.25999288401529e-08,0.434823802681996,0.256,0.105,0.00203042869193036
"MAD1L1",6.2821292074849e-08,0.298449330473661,0.409,0.206,0.00203760860844773
"TMEM181",6.36793096810633e-08,0.454479436180472,0.345,0.164,0.00206543840950529
"DHRS7B",6.37132259268789e-08,0.451399046739928,0.286,0.128,0.00206653848293832
"ZNF197",6.43492669270461e-08,0.500051281685621,0.291,0.128,0.00208716847277874
"REPS1",6.44901441152423e-08,0.631630858739888,0.34,0.166,0.00209173782437788
"PEAK1",6.46945786936322e-08,0.37399091429474,0.704,0.442,0.00209836865992796
"RAB1A",6.47553607847634e-08,0.422726960155926,0.7,0.451,0.0021003401270538
"ADD3",6.50939578285883e-08,0.416988544742685,0.621,0.363,0.00211132252217026
"CKAP5",6.51763599409727e-08,0.158961242611649,0.365,0.17,0.00211399523468545
"ATP11B",6.52288748680286e-08,0.300809653603702,0.488,0.265,0.00211569855634451
"FN1",6.56381122983002e-08,0.59089860805779,0.808,0.539,0.00212897217239537
"ITGAV",6.61048406010603e-08,0.233142842913482,0.591,0.328,0.00214411050489539
"RND3",6.61642296314729e-08,0.386023264817534,0.552,0.313,0.00214603678809682
"TNFAIP1",6.69310396400303e-08,0.255067669410846,0.251,0.102,0.00217090827072438
"ASXL2",6.75318280393699e-08,0.665599051311668,0.433,0.223,0.00219039484245696
"MBNL2",6.75854132357331e-08,0.465182074064038,0.68,0.433,0.002192132878301
"ERCC8",6.7752922474534e-08,0.692023397615188,0.261,0.113,0.00219756604046151
"PHF6",6.78104554328182e-08,0.689889341786456,0.34,0.16,0.00219943212196346
"ZNF704",6.78646453379467e-08,0.931231705012149,0.498,0.285,0.0022011897715363
"KIAA0232",6.80289663689185e-08,0.208914090338332,0.596,0.349,0.00220651952417587
"KCTD20",6.85025735792793e-08,0.275319529463303,0.483,0.256,0.00222188097404393
"PCSK5",6.86594471417846e-08,0.503437859561522,0.271,0.115,0.00222696916804378
"KATNBL1",6.90050854328467e-08,0.246814856128915,0.512,0.27,0.00223817994601438
"LTBR",6.90927695731162e-08,0.356231680626265,0.557,0.307,0.00224102398110402
"WRNIP1",6.91460124779665e-08,0.583429990961923,0.305,0.137,0.00224275091472284
"FBXO28",6.99438726300571e-08,0.415646502706783,0.355,0.169,0.0022686295087559
"CUL1",7.00606991189008e-08,0.335167230691112,0.576,0.313,0.00227241877592155
"NELFA",7.0291348644214e-08,0.353357854545272,0.281,0.122,0.00227989989327508
"PHLPP1",7.12079539305738e-08,1.00742599703722,0.32,0.155,0.00230962998573816
"VCL",7.13873230460787e-08,0.171092514696855,0.621,0.354,0.00231544782299956
"RARS",7.14114214107509e-08,0.396255943124315,0.488,0.262,0.00231622945345771
"PLAG1",7.24568137751234e-08,0.505615114487447,0.33,0.154,0.00235013675479613
"VPS53",7.2725639462989e-08,0.33909939263374,0.379,0.186,0.00235885611598205
"PCCA",7.28270015602126e-08,0.416324788272616,0.433,0.232,0.0023621437956055
"ORC4",7.32856551001541e-08,0.467099104915533,0.389,0.192,0.0023770202231735
"TMEM2",7.34516655488295e-08,0.830391836133311,0.453,0.263,0.00238240477207628
"MTMR9",7.36390910811807e-08,0.559443360498052,0.305,0.138,0.0023884839192181
"ABI2",7.36799094560857e-08,0.306191785696327,0.581,0.327,0.00238980786320814
"MCM3AP",7.37820794471487e-08,0.259643232676761,0.468,0.241,0.00239312174686827
"CARM1",7.38183293107371e-08,0.227662349177577,0.305,0.135,0.00239429751119376
"DNAJC11",7.40844759065196e-08,0.751825536812872,0.266,0.113,0.00240292997602796
"RICTOR",7.45263600939377e-08,0.684190766390464,0.473,0.25,0.00241726248964687
"PDE9A",7.47033805600027e-08,0.478411142049653,0.271,0.117,0.00242300414846369
"NEO1",7.47435284810131e-08,0.505617957784807,0.453,0.233,0.00242430634628166
"IRF3",7.50665561297407e-08,0.122984616818822,0.645,0.345,0.00243478374806814
"TRAPPC9",7.53287828043244e-08,0.612525786678912,0.409,0.221,0.00244328907025826
"NAT10",7.59000293124996e-08,0.583547135354829,0.261,0.112,0.00246181745075093
"AHCYL1",7.63381924511987e-08,0.369438146985119,0.571,0.321,0.00247602927215463
"ISOC2",7.63534536892843e-08,0.396051217887229,0.537,0.305,0.00247652427041194
"MLF1",7.66105955509913e-08,0.361938871929007,0.512,0.285,0.0024848646666964
"SAMM50",7.77226566993683e-08,0.367549080735482,0.335,0.155,0.00252093437004401
"IBTK",7.80730900161966e-08,0.2176983700816,0.498,0.262,0.00253230067467534
"TUBB2A",7.81956991525631e-08,0.306576908665613,0.438,0.221,0.00253627750201339
"TRAPPC11",7.83092388365378e-08,0.13037784910252,0.276,0.115,0.0025399601616631
"LINC00632",7.84578795737332e-08,0.78104083693537,0.355,0.178,0.00254478132397404
"MPDZ",7.88411519897536e-08,0.127836084707944,0.517,0.273,0.00255721276478766
"TCERG1",7.99331969875735e-08,0.263375461227431,0.463,0.238,0.00259263324429195
"SCAF8",8.01016668639049e-08,0.418809094340737,0.458,0.245,0.00259809756473075
"ELP3",8.04912106786625e-08,0.619162359380302,0.305,0.138,0.00261073241836242
"MARCH7",8.1223655604943e-08,0.550038962778002,0.631,0.397,0.00263448926954633
"ROCK2",8.1411222781512e-08,0.455799195769065,0.621,0.379,0.00264057301091834
"FAM126A",8.1580766447733e-08,0.33432914071254,0.429,0.221,0.00264607215973222
"TET1",8.21561004672339e-08,0.425221119906355,0.34,0.16,0.00266473311865473
"LRRC8A",8.26516088615311e-08,0.650612069835418,0.305,0.137,0.00268080493342376
"RUVBL2",8.28081979604372e-08,0.125805749361794,0.32,0.144,0.00268588390084678
"SEC22B",8.44430045532265e-08,0.533439627245605,0.266,0.112,0.0027389088526839
"RAB22A",8.46987956579423e-08,0.461892967761156,0.512,0.288,0.00274720543716536
"IL6ST",8.49607460455151e-08,0.445217651013866,0.754,0.495,0.00275570179798628
"BCL2L1",8.63168159648301e-08,0.439575721672493,0.399,0.197,0.00279968592581927
"PPP1R12B",8.6418512471161e-08,0.474026420576977,0.463,0.261,0.00280298445200211
"KLHL18",8.7196679283063e-08,0.578019719410287,0.335,0.162,0.00282822429254615
"ATE1",8.73050396086909e-08,0.647821253530221,0.394,0.201,0.00283173895970789
"ZNF146",8.81178792152612e-08,0.314352116950755,0.404,0.198,0.002858103412347
"ASB1",8.85050728429788e-08,0.316328906709838,0.266,0.111,0.00287066203766202
"XYLT1",8.856146509438e-08,0.863175322295578,0.276,0.122,0.00287249112033621
"TPRG1L",8.85955998023366e-08,0.613640947240276,0.251,0.105,0.00287359827958879
"SNX1",8.9338192642292e-08,0.280467781510116,0.567,0.328,0.00289768427835274
"ZHX2",9.10970149138235e-08,0.447995132874176,0.34,0.165,0.00295473167872986
"CNOT3",9.1152416743241e-08,0.306554321882781,0.286,0.123,0.00295652863706702
"UBE2G2",9.18538813673112e-08,0.271965263258521,0.542,0.295,0.00297928064214874
"ACACA",9.19309391867471e-08,0.657033609534592,0.31,0.144,0.00298178001252214
"AL132709.8",9.20692466037336e-08,0.623289375332804,0.32,0.149,0.0029862660135921
"SOGA1",9.23337616009934e-08,0.553698047953002,0.266,0.114,0.00299484555752822
"PDE1C",9.27808395309601e-08,0.788687317679228,0.281,0.131,0.00300934653018669
"YAE1D1",9.34752523275077e-08,0.668375508217832,0.281,0.122,0.00303186980924271
"MYLIP",9.35943290264661e-08,0.484621186899487,0.483,0.266,0.00303573206197343
"CCT5",9.39113811529939e-08,0.321300775822287,0.616,0.356,0.00304601564769736
"DHX57",9.42061181414072e-08,0.546833110509551,0.286,0.128,0.00305557544191654
"CWC25",9.45470831849111e-08,0.478783604173796,0.468,0.248,0.00306663464310259
"C21orf33",9.47774396717754e-08,0.3708878521041,0.581,0.335,0.00307410625575404
"FERMT2",9.51147546336475e-08,0.229704206004867,0.611,0.356,0.00308504706654236
"PELI2",9.55010838784495e-08,0.803181752471357,0.31,0.151,0.00309757765559751
"TRIP12",9.59272763851818e-08,0.399051285565094,0.655,0.405,0.00311140120955337
"NBL1",9.60644270950623e-08,0.723544127033148,0.389,0.197,0.00311584969282835
"PPP2R1A",9.62567204346566e-08,0.185085350151779,0.631,0.347,0.00312208672729809
"XRRA1",9.62936664459066e-08,0.414069030901944,0.315,0.143,0.00312328507117298
"PYCR1",9.657112662471e-08,0.469694786917206,0.453,0.239,0.00313228449207247
"OSBPL9",9.68309406780252e-08,0.467059707766646,0.517,0.29,0.00314071156089175
"SLAIN2",9.69969223184041e-08,0.118715173871872,0.463,0.233,0.00314609517539744
"EPB41L5",9.70211768661176e-08,0.562796457663254,0.281,0.125,0.00314688187165252
"ZZZ3",9.70986969552509e-08,0.393067958670457,0.478,0.254,0.00314939623574356
"C19orf48",9.71715693936895e-08,0.261727057607408,0.33,0.152,0.00315175985328432
"MYOF",9.7304821020948e-08,0.168157688805644,0.502,0.275,0.00315608186981445
"TBL1XR1",9.79938921285119e-08,0.36728931890327,0.68,0.41,0.00317843189118828
"GFPT1",9.84821629199629e-08,0.368791048571303,0.488,0.27,0.003194268954309
"ARHGAP10",9.88622108350682e-08,0.438163568527462,0.483,0.269,0.00320659580843544
"FBXO34",9.88772303418463e-08,0.420613208666525,0.419,0.219,0.00320708296613779
"FLNB",9.9229697922196e-08,0.652510021541613,0.399,0.206,0.00321851525210643
"E2F6",9.94213008123455e-08,0.681998140532195,0.261,0.108,0.00322472989184843
"COL18A1",9.94526847801149e-08,0.372714515504461,0.586,0.339,0.00322574783084303
"FAM105B",9.95418672223755e-08,0.413881985775211,0.394,0.194,0.00322864046335775
"LIMS1",9.99820339997738e-08,0.451541933014213,0.783,0.542,0.00324291727278266
"WDR6",1.00535173851636e-07,0.143733645061187,0.399,0.193,0.00326085836387781
"PGP",1.00663786315828e-07,0.229394545752656,0.453,0.228,0.00326502990915387
"DNAJC17",1.00934092419939e-07,0.657441166445277,0.256,0.108,0.00327379728764072
"FTX",1.01261712361519e-07,0.527747824073107,0.522,0.314,0.00328442364044588
"KIF3B",1.02728618495753e-07,0.375038008589392,0.296,0.13,0.00333200274090974
"WDFY3",1.03317815920179e-07,0.165232953900523,0.512,0.271,0.00335111335937099
"CERCAM",1.03607208516758e-07,0.306792580800162,0.34,0.162,0.00336049980824104
"EBF2",1.04262138494036e-07,1.00257515861816,0.389,0.206,0.00338174246205406
"GID8",1.05043675731292e-07,0.339732960173492,0.453,0.233,0.00340709162234446
"ACLY",1.05687671530653e-07,0.227546679934897,0.394,0.19,0.00342797962609672
"ATP11A",1.05980807590155e-07,0.656055502286429,0.394,0.207,0.00343748749418667
"RNF170",1.0682511041197e-07,0.432771339066515,0.291,0.128,0.00346487245621225
"MZF1",1.06961975480745e-07,0.606417336055063,0.276,0.121,0.00346931167471796
"SLC30A7",1.07522844116214e-07,0.616247073500727,0.36,0.178,0.0034875034489094
"ARID1A",1.08311470289866e-07,0.344194796806162,0.562,0.318,0.00351308253885181
"CALU",1.08324385291944e-07,0.299837251223051,0.828,0.544,0.00351350143694421
"PTOV1",1.08754844301688e-07,0.250386400404888,0.527,0.276,0.00352746337492525
"CDC123",1.0959082254228e-07,0.362654882060258,0.507,0.274,0.00355457832915886
"ALG3",1.09628429264081e-07,0.387091431810027,0.31,0.14,0.00355579810318045
"RAE1",1.09776830014634e-07,0.26063444197209,0.36,0.167,0.00356061148152466
"FBXO7",1.10191646598437e-07,0.35617083474039,0.438,0.224,0.00357406605742032
"C5orf42",1.10322943138999e-07,0.340976044575172,0.453,0.241,0.00357832466071344
"SNRPA",1.11246828044552e-07,0.45736474955273,0.419,0.218,0.00360829086762506
"LDLRAD3",1.12087143431724e-07,0.486145748512075,0.374,0.184,0.00363554649720796
"COMMD7",1.12651007722678e-07,0.456792826965632,0.488,0.265,0.00365383543548507
"ATG13",1.12867631435515e-07,0.234059300660215,0.291,0.127,0.00366086162561094
"DNMT3A",1.1302592460161e-07,0.438529614283485,0.414,0.226,0.00366599586445323
"BSG",1.14202940541115e-07,0.368633663297047,0.852,0.654,0.00370417237645107
"ARHGEF3",1.1436327842809e-07,0.157464924607886,0.296,0.133,0.00370937293581509
"XPO1",1.15099621248511e-07,0.280831534404999,0.65,0.4,0.00373325621519545
"ELOVL5",1.15601470535212e-07,0.32116535269856,0.562,0.327,0.00374953369680959
"TCAIM",1.16455520698056e-07,0.750020447033956,0.251,0.106,0.00377723481384143
"PDCD11",1.16497680758399e-07,0.847217340675207,0.261,0.114,0.00377860227539866
"MFAP2",1.17222566949399e-07,0.287897974423502,0.463,0.242,0.00380211395900375
"NFKBIL1",1.17874688779624e-07,0.288273037350229,0.315,0.141,0.00382326553056711
"COPG1",1.17963611188087e-07,0.393017169902122,0.419,0.214,0.00382614972888559
"ATP2A2",1.1813944489768e-07,0.293547528319293,0.567,0.326,0.00383185289525625
"RSU1",1.19290567571966e-07,0.174920399718577,0.438,0.227,0.00386918955919672
"NUP153",1.19437631509724e-07,0.447072615490127,0.448,0.241,0.0038739595780179
"NUBPL",1.19496487518085e-07,0.83279436186514,0.345,0.174,0.00387586857264907
"KIDINS220",1.20206818096219e-07,0.430268899876628,0.645,0.385,0.00389890814495086
"SLC25A32",1.24682824514435e-07,0.420173393712652,0.34,0.162,0.00404408741312569
"BTBD3",1.27980247591621e-07,0.374319256284934,0.468,0.25,0.00415103933063423
"TBCK",1.28080862190342e-07,0.471136248466346,0.409,0.208,0.00415430276514373
"CRIM1",1.2967207915352e-07,0.846776486466551,0.389,0.2,0.00420591388734441
"LIMA1",1.30233898938949e-07,0.354199575847911,0.68,0.41,0.00422413651208482
"GNA12",1.31090963770258e-07,0.574439361013716,0.394,0.201,0.0042519354098883
"DDX50",1.34566106547898e-07,0.212697805303232,0.483,0.252,0.00436465166588107
"CDC42BPA",1.34713197741924e-07,0.290371657680672,0.596,0.35,0.00436942256875931
"STRN",1.34763629879284e-07,0.498146866529102,0.34,0.164,0.00437105833513457
